timestamp,domain,data_format,src,dst,packet_size,frequency,protocol,port,is_anomaly,cross_domain_flag,port_anomaly_flag,protocol_anomaly_flag
1700000042.819959,maintenance,PCAP,192.168.2.45,192.168.2.4,202,50,TCP,8080,0,0,0,0
1700000042.839959,maintenance,PCAP,192.168.2.186,192.168.2.61,202,50,TCP,22,0,0,0,0
1700000042.859959,maintenance,PCAP,192.168.2.70,192.168.2.6,202,50,TCP,22,0,0,0,0
1700000042.879959,maintenance,PCAP,192.168.2.17,192.168.2.188,202,49,TCP,8080,0,0,0,0
1700000042.899959,maintenance,PCAP,192.168.2.56,192.168.2.17,202,50,TCP,22,0,0,0,0
1700000042.919959,maintenance,PCAP,192.168.2.8,192.168.2.10,202,50,TCP,22,0,0,0,0
1700000042.939959,maintenance,PCAP,192.168.2.213,192.168.2.120,202,50,TCP,8080,0,0,0,0
1700000042.959959,maintenance,PCAP,192.168.2.250,192.168.2.4,202,50,TCP,8080,0,0,0,0
1700000042.979959,maintenance,PCAP,192.168.2.169,192.168.2.17,202,50,TCP,22,0,0,0,0
1700000042.999959,maintenance,PCAP,192.168.2.182,192.168.2.73,202,50,TCP,22,0,0,0,0
1700000043.019959,maintenance,PCAP,192.168.2.52,192.168.2.206,202,50,TCP,8080,0,0,0,0
1700000043.039959,maintenance,PCAP,192.168.2.172,192.168.2.70,202,50,TCP,8080,0,0,0,0
1700000043.059959,maintenance,PCAP,192.168.2.61,192.168.2.177,202,50,TCP,8080,0,0,0,0
1700000043.079959,maintenance,PCAP,192.168.2.167,192.168.2.12,202,50,TCP,22,0,0,0,0
1700000043.099959,maintenance,PCAP,192.168.2.144,192.168.2.244,202,50,TCP,22,0,0,0,0
1700000043.119959,maintenance,PCAP,192.168.2.203,192.168.2.60,202,49,TCP,8080,0,0,0,0
1700000043.139959,maintenance,PCAP,192.168.2.74,192.168.2.94,202,50,TCP,22,0,0,0,0
1700000043.159959,maintenance,PCAP,192.168.2.117,192.168.2.211,202,50,TCP,8080,0,0,0,0
1700000043.179959,maintenance,PCAP,192.168.2.96,192.168.2.169,202,50,TCP,22,0,0,0,0
1700000043.199959,maintenance,PCAP,192.168.2.186,192.168.2.142,202,50,TCP,8080,0,0,0,0
1700000043.219959,maintenance,PCAP,192.168.2.83,192.168.2.189,202,50,TCP,22,0,0,0,0
1700000043.239959,maintenance,PCAP,192.168.2.105,192.168.2.45,202,50,TCP,22,0,0,0,0
1700000043.259959,maintenance,PCAP,192.168.2.96,192.168.2.120,202,50,TCP,22,0,0,0,0
1700000043.279959,maintenance,PCAP,192.168.2.197,192.168.2.75,202,50,TCP,22,0,0,0,0
1700000043.299959,maintenance,PCAP,192.168.2.173,192.168.2.139,202,50,TCP,22,0,0,0,0
1700000043.319959,maintenance,PCAP,192.168.2.247,192.168.2.111,202,50,TCP,22,0,0,0,0
1700000043.339959,maintenance,PCAP,192.168.2.227,192.168.2.36,202,50,TCP,22,0,0,0,0
1700000043.359959,maintenance,PCAP,192.168.2.166,192.168.2.120,202,50,TCP,8080,0,0,0,0
1700000043.379959,maintenance,PCAP,192.168.2.228,192.168.2.11,202,49,TCP,8080,0,0,0,0
1700000043.399959,maintenance,PCAP,192.168.2.154,192.168.2.88,202,50,TCP,8080,0,0,0,0
1700000043.419959,maintenance,PCAP,192.168.2.218,192.168.2.205,202,50,TCP,8080,0,0,0,0
1700000043.439959,maintenance,PCAP,192.168.2.251,192.168.2.209,202,50,TCP,8080,0,0,0,0
1700000043.459959,maintenance,PCAP,192.168.2.212,192.168.2.178,202,50,TCP,8080,0,0,0,0
1700000043.479959,maintenance,PCAP,192.168.2.211,192.168.2.108,202,50,TCP,8080,0,0,0,0
1700000043.499959,maintenance,PCAP,192.168.2.254,192.168.2.129,202,50,TCP,8080,0,0,0,0
1700000043.519958,maintenance,PCAP,192.168.2.134,192.168.2.27,202,50,TCP,8080,0,0,0,0
1700000043.539958,maintenance,PCAP,192.168.2.66,192.168.2.240,202,50,TCP,8080,0,0,0,0
1700000043.559958,maintenance,PCAP,192.168.2.190,192.168.2.59,202,50,TCP,22,0,0,0,0
1700000043.579958,maintenance,PCAP,192.168.2.126,192.168.2.30,202,50,TCP,22,0,0,0,0
1700000043.599958,maintenance,PCAP,192.168.2.141,192.168.2.240,202,50,TCP,22,0,0,0,0
1700000043.619958,maintenance,PCAP,192.168.2.57,192.168.2.148,202,50,TCP,22,0,0,0,0
1700000043.639958,maintenance,PCAP,192.168.2.177,192.168.2.193,202,50,TCP,8080,0,0,0,0
1700000043.659958,maintenance,PCAP,192.168.2.164,192.168.2.165,202,50,TCP,8080,0,0,0,0
1700000043.679958,maintenance,PCAP,192.168.2.214,192.168.2.178,202,49,TCP,8080,0,0,0,0
1700000043.699958,maintenance,PCAP,192.168.2.184,192.168.2.1,202,50,TCP,8080,0,0,0,0
1700000043.719958,maintenance,PCAP,192.168.2.127,192.168.2.37,202,50,TCP,8080,0,0,0,0
1700000043.739958,maintenance,PCAP,192.168.2.178,192.168.2.244,202,50,TCP,8080,0,0,0,0
1700000043.759958,maintenance,PCAP,192.168.2.194,192.168.2.104,202,50,TCP,8080,0,0,0,0
1700000043.779958,maintenance,PCAP,192.168.2.139,192.168.2.164,202,50,TCP,8080,0,0,0,0
1700000043.799958,maintenance,PCAP,192.168.2.7,192.168.2.5,202,50,TCP,22,0,0,0,0
1700000043.819958,maintenance,PCAP,192.168.2.31,192.168.2.54,202,50,TCP,8080,0,0,0,0
1700000043.839958,maintenance,PCAP,192.168.2.18,192.168.2.65,202,50,TCP,8080,0,0,0,0
1700000043.859958,maintenance,PCAP,192.168.2.109,192.168.2.242,202,50,TCP,22,0,0,0,0
1700000043.879958,maintenance,PCAP,192.168.2.3,192.168.2.179,202,50,TCP,22,0,0,0,0
1700000043.899958,maintenance,PCAP,192.168.2.88,192.168.2.100,202,50,TCP,8080,0,0,0,0
1700000043.919958,maintenance,PCAP,192.168.2.78,192.168.2.110,202,49,TCP,22,0,0,0,0
1700000043.939958,maintenance,PCAP,192.168.2.163,192.168.2.158,202,50,TCP,8080,0,0,0,0
1700000043.959958,maintenance,PCAP,192.168.2.174,192.168.2.126,202,50,TCP,8080,0,0,0,0
1700000043.979958,maintenance,PCAP,192.168.2.128,192.168.2.82,202,50,TCP,8080,0,0,0,0
1700000043.999958,maintenance,PCAP,192.168.2.66,192.168.2.180,202,50,TCP,22,0,0,0,0
1700000044.019958,maintenance,PCAP,192.168.2.193,192.168.2.138,202,50,TCP,8080,0,0,0,0
1700000044.039958,maintenance,PCAP,192.168.2.109,192.168.2.177,202,50,TCP,22,0,0,0,0
1700000044.059958,maintenance,PCAP,192.168.2.243,192.168.2.249,202,50,TCP,22,0,0,0,0
1700000044.079958,maintenance,PCAP,192.168.2.7,192.168.2.98,202,50,TCP,22,0,0,0,0
1700000044.099958,maintenance,PCAP,192.168.2.195,192.168.2.232,202,50,TCP,22,0,0,0,0
1700000044.119958,maintenance,PCAP,192.168.2.65,192.168.2.140,202,50,TCP,8080,0,0,0,0
1700000044.139958,maintenance,PCAP,192.168.2.63,192.168.2.186,202,50,TCP,8080,0,0,0,0
1700000044.159958,maintenance,PCAP,192.168.2.117,192.168.2.98,202,50,TCP,22,0,0,0,0
1700000044.179958,maintenance,PCAP,192.168.2.62,192.168.2.155,202,49,TCP,22,0,0,0,0
1700000044.199958,maintenance,PCAP,192.168.2.9,192.168.2.83,202,50,TCP,22,0,0,0,0
1700000044.219958,maintenance,PCAP,192.168.2.56,192.168.2.158,202,50,TCP,8080,0,0,0,0
1700000044.239958,maintenance,PCAP,192.168.2.3,192.168.2.176,202,50,TCP,8080,0,0,0,0
1700000044.259958,maintenance,PCAP,192.168.2.240,192.168.2.130,202,50,TCP,8080,0,0,0,0
1700000044.279958,maintenance,PCAP,192.168.2.129,192.168.2.47,202,50,TCP,22,0,0,0,0
1700000044.299958,maintenance,PCAP,192.168.2.179,192.168.2.145,202,50,TCP,8080,0,0,0,0
1700000044.319958,maintenance,PCAP,192.168.2.65,192.168.2.150,202,50,TCP,22,0,0,0,0
1700000044.339958,maintenance,PCAP,192.168.2.45,192.168.2.231,202,50,TCP,22,0,0,0,0
1700000044.359958,maintenance,PCAP,192.168.2.219,192.168.2.42,202,50,TCP,22,0,0,0,0
1700000044.379958,maintenance,PCAP,192.168.2.154,192.168.2.85,202,50,TCP,8080,0,0,0,0
1700000044.399958,maintenance,PCAP,192.168.2.176,192.168.2.40,202,50,TCP,8080,0,0,0,0
1700000044.419958,maintenance,PCAP,192.168.2.51,192.168.2.124,202,49,TCP,8080,0,0,0,0
1700000044.439958,maintenance,PCAP,192.168.2.2,192.168.2.100,202,50,TCP,8080,0,0,0,0
1700000044.459958,maintenance,PCAP,192.168.2.198,192.168.2.97,202,50,TCP,22,0,0,0,0
1700000044.479958,maintenance,PCAP,192.168.2.47,192.168.2.58,202,50,TCP,22,0,0,0,0
1700000044.499958,maintenance,PCAP,192.168.2.59,192.168.2.183,202,50,TCP,8080,0,0,0,0
1700000044.519958,maintenance,PCAP,192.168.2.26,192.168.2.43,202,50,TCP,8080,0,0,0,0
1700000044.539958,maintenance,PCAP,192.168.2.190,192.168.2.251,202,50,TCP,8080,0,0,0,0
1700000044.559958,maintenance,PCAP,192.168.2.113,192.168.2.128,202,50,TCP,22,0,0,0,0
1700000044.579957,maintenance,PCAP,192.168.2.6,192.168.2.182,202,50,TCP,22,0,0,0,0
1700000044.599957,maintenance,PCAP,192.168.2.163,192.168.2.140,202,50,TCP,22,0,0,0,0
1700000044.619957,maintenance,PCAP,192.168.2.122,192.168.2.9,202,50,TCP,22,0,0,0,0
1700000044.639957,maintenance,PCAP,192.168.2.143,192.168.2.180,202,50,TCP,8080,0,0,0,0
1700000044.659957,maintenance,PCAP,192.168.2.17,192.168.2.23,202,50,TCP,22,0,0,0,0
1700000044.679957,maintenance,PCAP,192.168.2.122,192.168.2.103,202,50,TCP,8080,0,0,0,0
1700000044.699957,maintenance,PCAP,192.168.2.233,192.168.2.238,202,50,TCP,8080,0,0,0,0
1700000044.719957,maintenance,PCAP,192.168.2.31,192.168.2.7,202,49,TCP,8080,0,0,0,0
1700000044.739957,maintenance,PCAP,192.168.2.147,192.168.2.48,202,50,TCP,8080,0,0,0,0
1700000044.759957,maintenance,PCAP,192.168.2.115,192.168.2.169,202,50,TCP,22,0,0,0,0
1700000044.779957,maintenance,PCAP,192.168.2.143,192.168.2.68,202,50,TCP,8080,0,0,0,0
1700000044.799957,maintenance,PCAP,192.168.2.249,192.168.2.203,202,50,TCP,8080,0,0,0,0
1700000044.819957,maintenance,PCAP,192.168.2.150,192.168.2.106,202,50,TCP,8080,0,0,0,0
1700000044.839957,maintenance,PCAP,192.168.2.60,192.168.2.52,202,50,TCP,22,0,0,0,0
1700000044.859957,maintenance,PCAP,192.168.2.35,192.168.2.192,202,50,TCP,22,0,0,0,0
1700000044.879957,maintenance,PCAP,192.168.2.3,192.168.2.96,202,50,TCP,8080,0,0,0,0
1700000044.899957,maintenance,PCAP,192.168.2.29,192.168.2.135,202,50,TCP,22,0,0,0,0
1700000044.919957,maintenance,PCAP,192.168.2.150,192.168.2.136,202,50,TCP,22,0,0,0,0
1700000044.939957,maintenance,PCAP,192.168.2.226,192.168.2.208,202,50,TCP,22,0,0,0,0
1700000044.959957,maintenance,PCAP,192.168.2.236,192.168.2.63,202,50,TCP,22,0,0,0,0
1700000044.979957,maintenance,PCAP,192.168.2.206,192.168.2.55,202,49,TCP,22,0,0,0,0
1700000044.999957,maintenance,PCAP,192.168.2.123,192.168.2.123,202,50,TCP,8080,0,0,0,0
1700000045.019957,maintenance,PCAP,192.168.2.45,192.168.2.100,202,50,TCP,8080,0,0,0,0
1700000045.039957,maintenance,PCAP,192.168.2.38,192.168.2.171,202,50,TCP,8080,0,0,0,0
1700000045.059957,maintenance,PCAP,192.168.2.221,192.168.2.195,202,50,TCP,22,0,0,0,0
1700000045.079957,maintenance,PCAP,192.168.2.132,192.168.2.254,202,50,TCP,8080,0,0,0,0
1700000045.099957,maintenance,PCAP,192.168.2.64,192.168.2.161,202,50,TCP,22,0,0,0,0
1700000045.119957,maintenance,PCAP,192.168.2.215,192.168.2.161,202,50,TCP,8080,0,0,0,0
1700000045.139957,maintenance,PCAP,192.168.2.212,192.168.2.68,202,50,TCP,8080,0,0,0,0
1700000045.159957,maintenance,PCAP,192.168.2.193,192.168.2.111,202,50,TCP,22,0,0,0,0
1700000045.179957,maintenance,PCAP,192.168.2.200,192.168.2.102,202,50,TCP,8080,0,0,0,0
1700000045.199957,maintenance,PCAP,192.168.2.172,192.168.2.186,202,50,TCP,22,0,0,0,0
1700000045.219957,maintenance,PCAP,192.168.2.101,192.168.2.116,202,49,TCP,8080,0,0,0,0
1700000045.239957,maintenance,PCAP,192.168.2.192,192.168.2.233,202,50,TCP,22,0,0,0,0
1700000045.259957,maintenance,PCAP,192.168.2.158,192.168.2.244,202,50,TCP,22,0,0,0,0
1700000045.279957,maintenance,PCAP,192.168.2.166,192.168.2.224,202,50,TCP,8080,0,0,0,0
1700000045.299957,maintenance,PCAP,192.168.2.62,192.168.2.154,202,50,TCP,22,0,0,0,0
1700000045.319957,maintenance,PCAP,192.168.2.128,192.168.2.198,202,50,TCP,22,0,0,0,0
1700000045.339957,maintenance,PCAP,192.168.2.154,192.168.2.8,202,50,TCP,8080,0,0,0,0
1700000045.359957,maintenance,PCAP,192.168.2.144,192.168.2.22,202,50,TCP,8080,0,0,0,0
1700000045.379957,maintenance,PCAP,192.168.2.198,192.168.2.165,202,50,TCP,22,0,0,0,0
1700000045.399957,maintenance,PCAP,192.168.2.72,192.168.2.101,202,50,TCP,22,0,0,0,0
1700000045.419957,maintenance,PCAP,192.168.2.167,192.168.2.207,202,50,TCP,22,0,0,0,0
1700000045.439957,maintenance,PCAP,192.168.2.78,192.168.2.215,202,50,TCP,22,0,0,0,0
1700000045.459957,maintenance,PCAP,192.168.2.236,192.168.2.79,202,50,TCP,22,0,0,0,0
1700000045.479957,maintenance,PCAP,192.168.2.131,192.168.2.125,202,49,TCP,8080,0,0,0,0
1700000045.499957,maintenance,PCAP,192.168.2.121,192.168.2.87,202,50,TCP,22,0,0,0,0
1700000045.519957,maintenance,PCAP,192.168.2.250,192.168.2.88,202,50,TCP,8080,0,0,0,0
1700000045.539957,maintenance,PCAP,192.168.2.65,192.168.2.162,202,50,TCP,22,0,0,0,0
1700000045.559957,maintenance,PCAP,192.168.2.224,192.168.2.74,202,50,TCP,8080,0,0,0,0
1700000045.579957,maintenance,PCAP,192.168.2.81,192.168.2.238,202,50,TCP,22,0,0,0,0
1700000045.599957,maintenance,PCAP,192.168.2.233,192.168.2.62,202,50,TCP,8080,0,0,0,0
1700000045.619956,maintenance,PCAP,192.168.2.90,192.168.2.249,202,50,TCP,8080,0,0,0,0
1700000045.639956,maintenance,PCAP,192.168.2.212,192.168.2.86,202,50,TCP,22,0,0,0,0
1700000045.659956,maintenance,PCAP,192.168.2.72,192.168.2.68,202,50,TCP,22,0,0,0,0
1700000045.679956,maintenance,PCAP,192.168.2.172,192.168.2.169,202,50,TCP,8080,0,0,0,0
1700000045.699956,maintenance,PCAP,192.168.2.206,192.168.2.198,202,50,TCP,22,0,0,0,0
1700000045.719956,maintenance,PCAP,192.168.2.49,192.168.2.176,202,50,TCP,22,0,0,0,0
1700000045.739956,maintenance,PCAP,192.168.2.183,192.168.2.139,202,50,TCP,22,0,0,0,0
1700000045.759956,maintenance,PCAP,192.168.2.53,192.168.2.205,202,50,TCP,8080,0,0,0,0
1700000045.779956,maintenance,PCAP,192.168.2.31,192.168.2.186,202,49,TCP,22,0,0,0,0
1700000045.799956,maintenance,PCAP,192.168.2.164,192.168.2.64,202,50,TCP,22,0,0,0,0
1700000045.819956,maintenance,PCAP,192.168.2.47,192.168.2.228,202,50,TCP,22,0,0,0,0
1700000045.839956,maintenance,PCAP,192.168.2.96,192.168.2.63,202,50,TCP,22,0,0,0,0
1700000045.859956,maintenance,PCAP,192.168.2.184,192.168.2.70,202,50,TCP,22,0,0,0,0
1700000045.879956,maintenance,PCAP,192.168.2.138,192.168.2.88,202,50,TCP,22,0,0,0,0
1700000045.899956,maintenance,PCAP,192.168.2.156,192.168.2.19,202,50,TCP,8080,0,0,0,0
1700000045.919956,maintenance,PCAP,192.168.2.248,192.168.2.97,202,50,TCP,22,0,0,0,0
1700000045.939956,maintenance,PCAP,192.168.2.1,192.168.2.18,202,50,TCP,22,0,0,0,0
1700000045.959956,maintenance,PCAP,192.168.2.238,192.168.2.127,202,50,TCP,22,0,0,0,0
1700000045.979956,maintenance,PCAP,192.168.2.131,192.168.2.146,202,50,TCP,8080,0,0,0,0
1700000045.999956,maintenance,PCAP,192.168.2.69,192.168.2.14,202,50,TCP,22,0,0,0,0
1700000046.019956,maintenance,PCAP,192.168.2.161,192.168.2.252,202,49,TCP,8080,0,0,0,0
1700000046.039956,maintenance,PCAP,192.168.2.122,192.168.2.112,202,50,TCP,22,0,0,0,0
1700000046.059956,maintenance,PCAP,192.168.2.31,192.168.2.36,202,50,TCP,8080,0,0,0,0
1700000046.079956,maintenance,PCAP,192.168.2.93,192.168.2.195,202,50,TCP,8080,0,0,0,0
1700000046.099956,maintenance,PCAP,192.168.2.11,192.168.2.217,202,50,TCP,22,0,0,0,0
1700000046.119956,maintenance,PCAP,192.168.2.28,192.168.2.141,202,50,TCP,22,0,0,0,0
1700000046.139956,maintenance,PCAP,192.168.2.33,192.168.2.201,202,50,TCP,22,0,0,0,0
1700000046.159956,maintenance,PCAP,192.168.2.53,192.168.2.11,202,50,TCP,8080,0,0,0,0
1700000046.179956,maintenance,PCAP,192.168.2.3,192.168.2.29,202,50,TCP,22,0,0,0,0
1700000046.199956,maintenance,PCAP,192.168.2.73,192.168.2.111,202,50,TCP,8080,0,0,0,0
1700000046.219956,maintenance,PCAP,192.168.2.57,192.168.2.159,202,50,TCP,22,0,0,0,0
1700000046.239956,maintenance,PCAP,192.168.2.238,192.168.2.142,202,50,TCP,8080,0,0,0,0
1700000046.259956,maintenance,PCAP,192.168.2.39,192.168.2.6,202,50,TCP,22,0,0,0,0
1700000046.279956,maintenance,PCAP,192.168.2.196,192.168.2.57,202,49,TCP,22,0,0,0,0
1700000046.299956,maintenance,PCAP,192.168.2.53,192.168.2.139,202,50,TCP,8080,0,0,0,0
1700000046.319956,maintenance,PCAP,192.168.2.245,192.168.2.42,202,50,TCP,22,0,0,0,0
1700000046.339956,maintenance,PCAP,192.168.2.208,192.168.2.125,202,50,TCP,8080,0,0,0,0
1700000046.359956,maintenance,PCAP,192.168.2.64,192.168.2.217,202,50,TCP,8080,0,0,0,0
1700000046.379956,maintenance,PCAP,192.168.2.62,192.168.2.118,202,50,TCP,8080,0,0,0,0
1700000046.399956,maintenance,PCAP,192.168.2.229,192.168.2.45,202,50,TCP,8080,0,0,0,0
1700000046.419956,maintenance,PCAP,192.168.2.72,192.168.2.28,202,50,TCP,8080,0,0,0,0
1700000046.439956,maintenance,PCAP,192.168.2.172,192.168.2.79,202,50,TCP,22,0,0,0,0
1700000046.459956,maintenance,PCAP,192.168.2.115,192.168.2.55,202,50,TCP,8080,0,0,0,0
1700000046.479956,maintenance,PCAP,192.168.2.217,192.168.2.21,202,50,TCP,22,0,0,0,0
1700000046.499956,maintenance,PCAP,192.168.2.114,192.168.2.39,202,50,TCP,22,0,0,0,0
1700000046.519956,maintenance,PCAP,192.168.2.218,192.168.2.158,202,49,TCP,22,0,0,0,0
1700000046.539956,maintenance,PCAP,192.168.2.6,192.168.2.139,202,50,TCP,22,0,0,0,0
1700000046.559956,maintenance,PCAP,192.168.2.53,192.168.2.226,202,50,TCP,22,0,0,0,0
1700000046.579956,maintenance,PCAP,192.168.2.112,192.168.2.203,202,50,TCP,22,0,0,0,0
1700000046.599956,maintenance,PCAP,192.168.2.83,192.168.2.6,202,50,TCP,22,0,0,0,0
1700000046.619956,maintenance,PCAP,192.168.2.215,192.168.2.114,202,50,TCP,8080,0,0,0,0
1700000046.639956,maintenance,PCAP,192.168.2.96,192.168.2.37,202,50,TCP,8080,0,0,0,0
1700000046.659956,maintenance,PCAP,192.168.2.154,192.168.2.215,202,50,TCP,22,0,0,0,0
1700000046.679955,maintenance,PCAP,192.168.2.44,192.168.2.202,202,50,TCP,8080,0,0,0,0
1700000046.699955,maintenance,PCAP,192.168.2.56,192.168.2.81,202,50,TCP,22,0,0,0,0
1700000046.719955,maintenance,PCAP,192.168.2.71,192.168.2.64,202,50,TCP,22,0,0,0,0
1700000046.739955,maintenance,PCAP,192.168.2.231,192.168.2.60,202,50,TCP,22,0,0,0,0
1700000046.759955,maintenance,PCAP,192.168.2.246,192.168.2.7,202,50,TCP,8080,0,0,0,0
1700000046.779955,maintenance,PCAP,192.168.2.166,192.168.2.179,202,50,TCP,22,0,0,0,0
1700000046.799955,maintenance,PCAP,192.168.2.183,192.168.2.205,202,50,TCP,22,0,0,0,0
1700000046.819955,maintenance,PCAP,192.168.2.147,192.168.2.89,202,49,TCP,22,0,0,0,0
1700000046.839955,maintenance,PCAP,192.168.2.6,192.168.2.126,202,50,TCP,22,0,0,0,0
1700000046.859955,maintenance,PCAP,192.168.2.233,192.168.2.109,202,50,TCP,22,0,0,0,0
1700000046.879955,maintenance,PCAP,192.168.2.66,192.168.2.90,202,50,TCP,22,0,0,0,0
1700000046.899955,maintenance,PCAP,192.168.2.94,192.168.2.234,202,50,TCP,22,0,0,0,0
1700000046.919955,maintenance,PCAP,192.168.2.41,192.168.2.44,202,50,TCP,8080,0,0,0,0
1700000046.939955,maintenance,PCAP,192.168.2.217,192.168.2.10,202,50,TCP,22,0,0,0,0
1700000046.959955,maintenance,PCAP,192.168.2.94,192.168.2.13,202,50,TCP,8080,0,0,0,0
1700000046.979955,maintenance,PCAP,192.168.2.24,192.168.2.182,202,50,TCP,8080,0,0,0,0
1700000046.999955,maintenance,PCAP,192.168.2.24,192.168.2.158,202,50,TCP,8080,0,0,0,0
1700000047.019955,maintenance,PCAP,192.168.2.65,192.168.2.21,202,50,TCP,22,0,0,0,0
1700000047.039955,maintenance,PCAP,192.168.2.116,192.168.2.39,202,50,TCP,8080,0,0,0,0
1700000047.059955,maintenance,PCAP,192.168.2.220,192.168.2.112,202,50,TCP,8080,0,0,0,0
1700000047.079955,maintenance,PCAP,192.168.2.59,192.168.2.105,202,49,TCP,8080,0,0,0,0
1700000047.099955,maintenance,PCAP,192.168.2.134,192.168.2.18,202,50,TCP,8080,0,0,0,0
1700000047.119955,maintenance,PCAP,192.168.2.159,192.168.2.14,202,50,TCP,8080,0,0,0,0
1700000047.139955,maintenance,PCAP,192.168.2.74,192.168.2.141,202,50,TCP,22,0,0,0,0
1700000047.159955,maintenance,PCAP,192.168.2.230,192.168.2.43,202,50,TCP,8080,0,0,0,0
1700000047.179955,maintenance,PCAP,192.168.2.207,192.168.2.247,202,50,TCP,8080,0,0,0,0
1700000047.199955,maintenance,PCAP,192.168.2.18,192.168.2.198,202,50,TCP,22,0,0,0,0
1700000047.219955,maintenance,PCAP,192.168.2.210,192.168.2.201,202,50,TCP,8080,0,0,0,0
1700000047.239955,maintenance,PCAP,192.168.2.200,192.168.2.119,202,50,TCP,22,0,0,0,0
1700000047.259955,maintenance,PCAP,192.168.2.186,192.168.2.46,202,50,TCP,8080,0,0,0,0
1700000047.279955,maintenance,PCAP,192.168.2.63,192.168.2.202,202,50,TCP,22,0,0,0,0
1700000047.299955,maintenance,PCAP,192.168.2.219,192.168.2.44,202,50,TCP,22,0,0,0,0
1700000047.319955,maintenance,PCAP,192.168.2.132,192.168.2.209,202,49,TCP,8080,0,0,0,0
1700000047.339955,maintenance,PCAP,192.168.2.101,192.168.2.35,202,50,TCP,8080,0,0,0,0
1700000047.359955,maintenance,PCAP,192.168.2.121,192.168.2.40,202,50,TCP,8080,0,0,0,0
1700000047.379955,maintenance,PCAP,192.168.2.62,192.168.2.221,202,50,TCP,22,0,0,0,0
1700000047.399955,maintenance,PCAP,192.168.2.147,192.168.2.201,202,50,TCP,22,0,0,0,0
1700000047.419955,maintenance,PCAP,192.168.2.63,192.168.2.117,202,50,TCP,8080,0,0,0,0
1700000047.439955,maintenance,PCAP,192.168.2.183,192.168.2.64,202,50,TCP,8080,0,0,0,0
1700000047.459955,maintenance,PCAP,192.168.2.18,192.168.2.252,202,50,TCP,8080,0,0,0,0
1700000047.479955,maintenance,PCAP,192.168.2.1,192.168.2.74,202,50,TCP,22,0,0,0,0
1700000047.499955,maintenance,PCAP,192.168.2.174,192.168.2.194,202,50,TCP,22,0,0,0,0
1700000047.519955,maintenance,PCAP,192.168.2.228,192.168.2.135,202,50,TCP,22,0,0,0,0
1700000047.539955,maintenance,PCAP,192.168.2.202,192.168.2.156,202,50,TCP,22,0,0,0,0
1700000047.559955,maintenance,PCAP,192.168.2.193,192.168.2.65,202,50,TCP,22,0,0,0,0
1700000047.579955,maintenance,PCAP,192.168.2.43,192.168.2.129,202,49,TCP,22,0,0,0,0
1700000047.599955,maintenance,PCAP,192.168.2.33,192.168.2.207,202,50,TCP,8080,0,0,0,0
1700000047.619955,maintenance,PCAP,192.168.2.19,192.168.2.154,202,50,TCP,22,0,0,0,0
1700000047.639955,maintenance,PCAP,192.168.2.30,192.168.2.155,202,50,TCP,22,0,0,0,0
1700000047.659955,maintenance,PCAP,192.168.2.98,192.168.2.97,202,50,TCP,22,0,0,0,0
1700000047.679955,maintenance,PCAP,192.168.2.7,192.168.2.81,202,50,TCP,8080,0,0,0,0
1700000047.699955,maintenance,PCAP,192.168.2.193,192.168.2.5,202,50,TCP,22,0,0,0,0
1700000047.719954,maintenance,PCAP,192.168.2.199,192.168.2.164,202,50,TCP,8080,0,0,0,0
1700000047.739954,maintenance,PCAP,192.168.2.116,192.168.2.222,202,50,TCP,8080,0,0,0,0
1700000047.759954,maintenance,PCAP,192.168.2.167,192.168.2.204,202,50,TCP,22,0,0,0,0
1700000047.779954,maintenance,PCAP,192.168.2.63,192.168.2.37,202,50,TCP,8080,0,0,0,0
1700000047.799954,maintenance,PCAP,192.168.2.232,192.168.2.113,202,50,TCP,22,0,0,0,0
1700000047.819954,maintenance,PCAP,192.168.2.103,192.168.2.120,202,50,TCP,22,0,0,0,0
1700000047.839954,maintenance,PCAP,192.168.2.96,192.168.2.226,202,50,TCP,22,0,0,0,0
1700000047.859954,maintenance,PCAP,192.168.2.34,192.168.2.107,202,49,TCP,8080,0,0,0,0
1700000047.879954,maintenance,PCAP,192.168.2.63,192.168.2.243,202,50,TCP,8080,0,0,0,0
1700000047.899954,maintenance,PCAP,192.168.2.76,192.168.2.96,202,50,TCP,22,0,0,0,0
1700000047.919954,maintenance,PCAP,192.168.2.120,192.168.2.233,202,50,TCP,22,0,0,0,0
1700000047.939954,maintenance,PCAP,192.168.2.20,192.168.2.154,202,50,TCP,22,0,0,0,0
1700000047.959954,maintenance,PCAP,192.168.2.211,192.168.2.132,202,50,TCP,22,0,0,0,0
1700000047.979954,maintenance,PCAP,192.168.2.11,192.168.2.240,202,50,TCP,22,0,0,0,0
1700000047.999954,maintenance,PCAP,192.168.2.18,192.168.2.91,202,50,TCP,8080,0,0,0,0
1700000048.019954,maintenance,PCAP,192.168.2.80,192.168.2.237,202,50,TCP,8080,0,0,0,0
1700000048.039954,maintenance,PCAP,192.168.2.3,192.168.2.254,202,50,TCP,8080,0,0,0,0
1700000048.059954,maintenance,PCAP,192.168.2.191,192.168.2.183,202,50,TCP,22,0,0,0,0
1700000048.079954,maintenance,PCAP,192.168.2.16,192.168.2.7,202,50,TCP,8080,0,0,0,0
1700000048.099954,maintenance,PCAP,192.168.2.162,192.168.2.134,202,50,TCP,8080,0,0,0,0
