timestamp,label_octal,ssm_bits,data_bits,parity_bit,raw_hex,is_anomaly
1777310469.901882,203,11,1101001011101110111,0,0x7A5DDDC1,0
1777310469.902882,360,11,0000110010110110010,0,0x6196C90F,0
1777310469.903882,206,11,1010011011011011101,0,0x74DB7461,0
1777310469.904882,206,11,0101011111011000000,0,0x6AFB0161,0
1777310469.905882,360,11,0011111001111100001,1,0xE7CF860F,0
1777310469.906882,360,11,0001101001100111101,0,0x634CF50F,0
1777310469.907882,206,11,0000000110100100111,0,0x60349E61,0
1777310469.908882,206,11,0000001100100101001,1,0xE064A661,0
1777310469.909882,360,11,0011000001111000000,0,0x660F020F,0
1777310469.910882,360,11,0001001100010110011,1,0xE262CF0F,0
1777310469.911882,203,11,1001001000101000010,1,0xF2450AC1,0
1777310469.912882,203,11,0001110111000111011,0,0x63B8EDC1,0
1777310469.913882,203,11,1110100001001000000,1,0xFD0901C1,0
1777310469.914882,203,11,0111101001101000011,1,0xEF4D0DC1,0
1777310469.915882,203,11,1101001000110110000,1,0xFA46C2C1,0
1777310469.916882,360,11,0010101111100001110,0,0x657C390F,0
1777310469.917882,206,11,0111111111101111000,0,0x6FFDE061,0
1777310469.918882,203,11,1001100011101110111,0,0x731DDFC1,0
1777310469.919882,360,11,0111001100011100100,0,0x6E63930F,0
1777310469.920882,203,11,1000101011010101010,0,0x715AAAC1,0
1777310469.921882,360,11,1010101110101110000,0,0x7575C10F,0
1777310469.922882,203,11,0011110111110000101,1,0xE7BE17C1,0
1777310469.923882,360,11,1010001001100101110,0,0x744CB80F,0
1777310469.924882,203,11,0111000010110100111,0,0x6E169CC1,0
1777310469.925882,206,11,1001100101001111110,1,0xF329FB61,0
1777310469.926882,206,11,0011101100101110110,1,0xE765DB61,0
1777310469.927882,360,11,0100111110100100101,1,0xE9F4970F,0
1777310469.928882,203,11,1010101111010011111,1,0xF57A7FC1,0
1777310469.929882,360,11,0111010100000101000,1,0xEEA0A10F,0
1777310469.930882,360,11,1001011110110010110,0,0x72F65B0F,0
1777310469.931882,360,11,0011100100010111001,1,0xE722E60F,0
1777310469.932882,203,11,1000110100101011010,0,0x71A56AC1,0
1777310469.933882,203,11,1110000111010001000,0,0x7C3A23C1,0
1777310469.934882,360,11,0110001110110011011,0,0x6C766F0F,0
1777310469.935882,206,11,0100001111110010110,0,0x687E5861,0
1777310469.936882,360,11,0111110000000001110,0,0x6F80390F,0
1777310469.937882,206,11,0110111001100001001,1,0xEDCC2461,0
1777310469.938882,203,11,1111100001010111000,1,0xFF0AE2C1,0
1777310469.939882,360,11,1010111010111000000,1,0xF5D7020F,0
1777310469.940882,206,11,0100011000000110110,1,0xE8C0D861,0
1777310469.941882,360,11,1010100101011110001,0,0x752BC50F,0
1777310469.942882,203,11,1010011101010111011,1,0xF4EAEDC1,0
1777310469.943882,360,11,0010001011101010100,0,0x645D520F,0
1777310469.944882,203,11,0101011111111000101,1,0xEAFF15C1,0
1777310469.945882,203,11,0001011001010000101,1,0xE2CA14C1,0
1777310469.946882,206,11,1010111100001011100,0,0x75E17061,0
1777310469.947882,360,11,0110011110101101111,0,0x6CF5BF0F,0
1777310469.948882,203,11,1011111100000101000,1,0xF7E0A3C1,0
1777310469.949882,203,11,1101101011111101011,0,0x7B5FAFC1,0
1777310469.950882,360,11,1000110110101111110,1,0xF1B5FB0F,0
1777310469.951882,203,11,1001011111010101101,0,0x72FAB7C1,0
1777310469.952882,203,11,1010000111001110010,1,0xF439CBC1,0
1777310469.953882,206,11,1101001010110101011,0,0x7A56AD61,0
1777310469.954882,203,11,1001111100100110101,0,0x73E4D6C1,0
1777310469.955882,206,11,1010000111110100100,1,0xF43E9061,0
1777310469.956882,203,11,1110001110001011101,0,0x7C7176C1,0
1777310469.957882,360,11,1111101001000011000,0,0x7F48600F,0
1777310469.958882,360,11,0010000000010010101,1,0xE402560F,0
1777310469.959882,203,11,0000101110101111100,0,0x6175F0C1,0
1777310469.960882,360,11,0011010000010001100,1,0xE682330F,0
1777310469.961882,206,11,0111100101110100001,1,0xEF2E8661,0
1777310469.962882,206,11,1010100111101001111,0,0x753D3C61,0
1777310469.963882,206,11,0011011011011110011,0,0x66DBCF61,0
1777310469.964882,360,11,0010010001010100010,0,0x648A8A0F,0
1777310469.965882,203,11,0100011001000101110,1,0xE8C8BAC1,0
1777310469.966882,360,11,1110001011101011000,0,0x7C5D620F,0
1777310469.967882,360,11,0001011110011101100,0,0x62F3B10F,0
1777310469.968882,203,11,0000000111010110000,0,0x603AC0C1,0
1777310469.969882,203,11,0011111110001101100,1,0xE7F1B0C1,0
1777310469.970882,203,11,0101111011111011100,1,0xEBDF73C1,0
1777310469.971882,203,11,0100110010000101100,1,0xE990B3C1,0
1777310469.972882,203,11,0110000111001111101,0,0x6C39F6C1,0
1777310469.973882,206,11,0101111111000001000,0,0x6BF82261,0
1777310469.974882,206,11,1111100110010001111,0,0x7F323F61,0
1777310469.975882,360,11,0111110101000110000,1,0xEFA8C20F,0
1777310469.976882,203,11,1001101001110110111,1,0xF34EDEC1,0
1777310469.977882,206,11,0101010101000001110,0,0x6AA83861,0
1777310469.978882,360,11,1011010010111101010,0,0x7697AB0F,0
1777310469.979882,206,11,0010011001110001011,0,0x64CE2E61,0
1777310469.980882,360,11,1000111100010101101,0,0x71E2B50F,0
1777310469.981882,203,11,1001000001011110101,0,0x720BD6C1,0
1777310469.982882,203,11,1011110111001111111,1,0xF7B9FCC1,0
1777310469.983882,206,11,0101010111000100110,1,0xEAB89861,0
1777310469.984882,206,11,1001010010110110000,1,0xF296C261,0
1777310469.985882,203,11,0110110111011000111,1,0xEDBB1DC1,0
1777310469.986882,360,11,0011010100011011101,1,0xE6A3740F,0
1777310469.987882,206,11,0010111011000011000,1,0xE5D86161,0
1777310469.988882,206,11,1111000110000101110,1,0xFE30B961,0
1777310469.989882,206,11,1110011001001010100,1,0xFCC95361,0
1777310469.990882,360,11,0111110011000100100,1,0xEF98910F,0
1777310469.991882,360,11,0100110110100010000,1,0xE9B4420F,0
1777310469.992882,360,11,1011001001111011110,1,0xF64F780F,0
1777310469.993882,360,11,0101111011100011000,0,0x6BDC610F,0
1777310469.994882,203,10,0110110111011010111,1,0xCDBB5FC1,1
1777310469.995882,360,11,1100010000101011000,1,0xF885620F,0
1777310469.996882,206,11,1110101110000011001,1,0xFD706661,0
1777310469.997882,206,11,0110110111010000100,0,0x6DBA1261,0
1777310469.998882,360,10,0100111011101100001,1,0xC9DD870F,1
1777310469.999882,203,11,1111110001101110011,1,0xFF8DCCC1,0
1777310470.000882,206,11,1111001101011110110,0,0x7E6BDA61,0
1777310470.001882,203,11,1001110011001000011,1,0xF3990CC1,0
1777310470.002882,206,11,0011011001010110000,0,0x66CAC361,0
1777310470.003882,203,11,1010000101011111110,0,0x742BFAC1,0
1777310470.004882,206,11,1001010101001000010,1,0xF2A90861,0
1777310470.005882,206,11,0011111111010111001,0,0x67FAE561,0
1777310470.006882,206,11,1010110010001001100,0,0x75913361,0
1777310470.007882,206,11,1111110010001100011,1,0xFF918F61,0
1777310470.008882,206,11,0101110110000000101,1,0xEBB01661,0
1777310470.009882,360,11,0100100010101100010,0,0x6915880F,0
1777310470.010882,203,11,0000110001100001010,0,0x618C28C1,0
1777310470.011882,203,11,1110010110111101110,1,0xFCB7B8C1,0
1777310470.012882,360,11,0101000011101100010,0,0x6A1D890F,0
1777310470.013882,360,11,0011000101001101111,0,0x6629BD0F,0
1777310470.014882,206,11,1011110111111110001,0,0x77BFC461,0
1777310470.015882,360,11,0001000111101001011,0,0x623D2C0F,0
1777310470.016882,206,11,1111100010110011111,0,0x7F167D61,0
1777310470.017882,203,11,0110111011001110010,1,0xEDD9C8C1,0
1777310470.018882,206,11,1010111100101010111,1,0xF5E55D61,0
1777310470.019882,206,11,1010110100001000110,1,0xF5A11A61,0
1777310470.020882,203,11,1001111111001101000,0,0x73F9A1C1,0
1777310470.021882,203,11,0110000001110000011,1,0xEC0E0FC1,0
1777310470.022882,206,11,1110001110001100101,1,0xFC719661,0
1777310470.023882,206,11,1010011111000111011,0,0x74F8EC61,0
1777310470.024882,360,11,1010110000101001110,1,0xF585390F,0
1777310470.025882,360,11,1010010000110000001,1,0xF486040F,0
1777310470.026882,206,11,0011111101000110001,1,0xE7E8C561,0
1777310470.027882,360,11,0111000010001111001,1,0xEE11E50F,0
1777310470.028882,206,11,1000000110001100000,0,0x70318161,0
1777310470.029882,206,11,1000110000111111000,1,0xF187E061,0
1777310470.030882,203,11,0010111001111010101,0,0x65CF55C1,0
1777310470.031882,203,11,0010011001011000001,0,0x64CB06C1,0
1777310470.032882,360,11,1100000100101110111,0,0x7825DD0F,0
1777310470.033882,360,11,1010000001001011000,0,0x7409620F,0
1777310470.034882,203,11,1000110011000101100,0,0x7198B0C1,0
1777310470.035882,360,11,0110110111111010110,1,0xEDBF5A0F,0
1777310470.036882,360,11,1110111001111000100,1,0xFDCF110F,0
1777310470.037882,203,11,1101011010100101000,1,0xFAD4A3C1,0
1777310470.038882,360,11,1111101100110001010,1,0xFF662A0F,0
1777310470.039882,206,11,1100010101010110111,0,0x78AADD61,0
1777310470.040882,360,11,1101001001010001001,0,0x7A4A250F,0
1777310470.041882,203,11,1001101110001101010,1,0xF371A9C1,0
1777310470.042882,206,11,1000000011101101111,1,0xF01DBE61,0
1777310470.043882,206,11,0000000001011000111,1,0xE00B1E61,0
1777310470.044882,206,11,0010110101101001010,0,0x65AD2A61,0
1777310470.045882,206,11,0110000100001001100,0,0x6C213361,0
1777310470.046882,203,11,1110011101110110000,1,0xFCEEC3C1,0
1777310470.047882,360,11,0001100101100111011,1,0xE32CEF0F,0
1777310470.048882,360,11,0111000111001011110,1,0xEE39790F,0
1777310470.049882,206,11,1100111010100010000,0,0x79D44361,0
1777310470.050882,360,11,1100110110110010001,0,0x79B6460F,0
